codigo_ibge_7,nome_municipio_ibge,codigo_uf_ibge,nome_uf_ibge,regiao,observacoes_elegiveis,anos_elegiveis,semanas_risco,proporcao_semanas_risco,anos_com_risco,primeira_semana_risco,ultima_semana_risco,episodios,duracao_media_episodio,duracao_mediana_episodio,duracao_maxima_episodio,episodios_multianuais,recorrencia_multianual
3532843,Nova Canaã Paulista,35,São Paulo,Sudeste,418,8,71,0.16985645933014354,5,2019-02-24,2025-06-22,12,5.916666666666667,5.0,14.0,1,True
3532868,Nova Castilho,35,São Paulo,Sudeste,418,8,56,0.1339712918660287,6,2019-01-20,2025-06-15,10,5.6,3.5,22.0,2,True
3532900,Nova Europa,35,São Paulo,Sudeste,418,8,98,0.23444976076555024,7,2018-07-01,2025-10-19,13,7.538461538461538,4.0,24.0,1,True
3533007,Nova Granada,35,São Paulo,Sudeste,418,8,93,0.22248803827751196,7,2018-11-04,2025-10-05,10,9.3,4.0,29.0,2,True
3533106,Nova Guataporanga,35,São Paulo,Sudeste,418,8,119,0.284688995215311,7,2019-01-27,2025-12-28,13,9.153846153846153,9.0,34.0,1,True
3533205,Nova Independência,35,São Paulo,Sudeste,418,8,92,0.22009569377990432,7,2018-12-09,2024-12-01,14,6.571428571428571,4.0,18.0,1,True
3533254,Novais,35,São Paulo,Sudeste,418,8,143,0.34210526315789475,6,2019-01-13,2025-12-14,16,8.9375,3.0,47.0,2,True
3533304,Nova Luzitânia,35,São Paulo,Sudeste,418,8,118,0.2822966507177033,7,2018-05-20,2025-02-16,13,9.076923076923077,4.0,28.0,2,True
3533403,Nova Odessa,35,São Paulo,Sudeste,418,8,151,0.361244019138756,7,2019-03-24,2025-12-28,16,9.4375,5.0,39.0,3,True
3533502,Novo Horizonte,35,São Paulo,Sudeste,418,8,141,0.3373205741626794,7,2019-01-06,2025-03-23,13,10.846153846153847,4.0,48.0,1,True
3533601,Nuporanga,35,São Paulo,Sudeste,418,8,129,0.30861244019138756,7,2018-12-02,2025-03-02,10,12.9,8.5,34.0,2,True
3533700,Ocauçu,35,São Paulo,Sudeste,418,8,104,0.24880382775119617,7,2019-05-05,2025-05-11,15,6.933333333333334,4.0,22.0,1,True
3533809,Óleo,35,São Paulo,Sudeste,418,8,60,0.14354066985645933,6,2019-03-10,2025-02-09,8,7.5,4.5,29.0,0,True
3533908,Olímpia,35,São Paulo,Sudeste,418,8,133,0.3181818181818182,7,2018-06-17,2025-12-07,13,10.23076923076923,6.0,30.0,2,True
3534005,Onda Verde,35,São Paulo,Sudeste,418,8,126,0.3014354066985646,8,2018-07-29,2025-03-23,18,7.0,5.0,23.0,2,True
3534104,Oriente,35,São Paulo,Sudeste,418,8,89,0.21291866028708134,6,2018-04-01,2024-06-02,7,12.714285714285714,9.0,36.0,1,True
3534203,Orindiúva,35,São Paulo,Sudeste,418,8,130,0.31100478468899523,7,2018-03-04,2025-07-27,15,8.666666666666666,4.0,32.0,2,True
3534302,Orlândia,35,São Paulo,Sudeste,418,8,87,0.20813397129186603,6,2018-06-24,2024-07-21,6,14.5,6.0,53.0,1,True
3534401,Osasco,35,São Paulo,Sudeste,418,8,185,0.44258373205741625,7,2018-07-15,2025-12-28,10,18.5,12.0,85.0,1,True
3534500,Oscar Bressane,35,São Paulo,Sudeste,418,8,124,0.2966507177033493,8,2018-08-26,2025-10-05,17,7.294117647058823,6.0,17.0,1,True
3534609,Osvaldo Cruz,35,São Paulo,Sudeste,418,8,105,0.2511961722488038,4,2019-03-31,2023-10-29,4,26.25,24.5,53.0,2,True
3534708,Ourinhos,35,São Paulo,Sudeste,418,8,178,0.4258373205741627,7,2018-06-17,2025-05-25,10,17.8,12.5,63.0,1,True
3534757,Ouroeste,35,São Paulo,Sudeste,418,8,85,0.20334928229665072,6,2019-03-17,2025-03-23,11,7.7272727272727275,5.0,22.0,1,True
3534807,Ouro Verde,35,São Paulo,Sudeste,418,8,106,0.2535885167464115,4,2019-04-07,2023-10-15,7,15.142857142857142,13.0,29.0,2,True
3534906,Pacaembu,35,São Paulo,Sudeste,418,8,110,0.2631578947368421,6,2019-02-17,2025-11-23,12,9.166666666666666,4.5,32.0,1,True
3535002,Palestina,35,São Paulo,Sudeste,418,8,97,0.23205741626794257,5,2018-11-11,2024-11-03,4,24.25,25.0,43.0,2,True
3535101,Palmares Paulista,35,São Paulo,Sudeste,418,8,129,0.30861244019138756,6,2018-05-27,2024-08-18,9,14.333333333333334,8.0,42.0,2,True
3535200,Palmeira d'Oeste,35,São Paulo,Sudeste,418,8,146,0.3492822966507177,7,2018-04-22,2025-03-09,14,10.428571428571429,4.0,44.0,1,True
3535309,Palmital,35,São Paulo,Sudeste,418,8,152,0.36363636363636365,7,2018-11-18,2025-11-09,16,9.5,6.5,29.0,1,True
3535408,Panorama,35,São Paulo,Sudeste,418,8,106,0.2535885167464115,5,2018-08-26,2023-05-14,8,13.25,9.0,49.0,1,True
3535507,Paraguaçu Paulista,35,São Paulo,Sudeste,418,8,124,0.2966507177033493,7,2018-07-15,2025-11-09,8,15.5,4.0,48.0,1,True
3535606,Paraibuna,35,São Paulo,Sudeste,418,8,146,0.3492822966507177,8,2018-07-15,2025-12-28,23,6.3478260869565215,4.0,63.0,1,True
3535705,Paraíso,35,São Paulo,Sudeste,418,8,173,0.4138755980861244,7,2018-09-16,2025-09-21,11,15.727272727272727,11.0,40.0,2,True
3535804,Paranapanema,35,São Paulo,Sudeste,418,8,87,0.20813397129186603,7,2018-12-16,2025-12-28,8,10.875,4.0,31.0,1,True
3535903,Paranapuã,35,São Paulo,Sudeste,418,8,96,0.22966507177033493,7,2018-05-06,2025-04-20,11,8.727272727272727,4.0,20.0,1,True
3536000,Parapuã,35,São Paulo,Sudeste,418,8,102,0.24401913875598086,7,2018-10-14,2025-11-30,10,10.2,4.5,55.0,1,True
3536109,Pardinho,35,São Paulo,Sudeste,418,8,84,0.20095693779904306,6,2018-03-11,2025-12-28,16,5.25,4.0,27.0,0,True
3536208,Pariquera-Açu,35,São Paulo,Sudeste,418,8,88,0.21052631578947367,7,2018-09-16,2025-09-07,13,6.769230769230769,4.0,27.0,0,True
3536257,Parisi,35,São Paulo,Sudeste,418,8,100,0.23923444976076555,6,2018-08-12,2024-11-03,8,12.5,3.0,36.0,1,True
3536307,Patrocínio Paulista,35,São Paulo,Sudeste,418,8,77,0.18421052631578946,6,2018-12-23,2025-07-27,13,5.923076923076923,4.0,21.0,1,True
3536406,Paulicéia,35,São Paulo,Sudeste,418,8,142,0.3397129186602871,6,2018-12-23,2023-05-21,7,20.285714285714285,9.0,59.0,3,True
3536505,Paulínia,35,São Paulo,Sudeste,418,8,183,0.43779904306220097,8,2018-11-11,2025-11-23,14,13.071428571428571,6.0,44.0,2,True
3536570,Paulistânia,35,São Paulo,Sudeste,418,8,92,0.22009569377990432,5,2019-02-17,2025-12-28,12,7.666666666666667,4.0,23.0,1,True
3536604,Paulo de Faria,35,São Paulo,Sudeste,418,8,66,0.15789473684210525,5,2019-02-03,2025-02-23,10,6.6,3.0,31.0,1,True
3536703,Pederneiras,35,São Paulo,Sudeste,418,8,107,0.25598086124401914,7,2018-09-23,2025-11-02,12,8.916666666666666,4.0,37.0,2,True
3536802,Pedra Bela,35,São Paulo,Sudeste,418,8,49,0.11722488038277512,5,2018-07-08,2025-11-09,11,4.454545454545454,4.0,20.0,0,True
3536901,Pedranópolis,35,São Paulo,Sudeste,418,8,130,0.31100478468899523,7,2018-05-27,2025-02-09,12,10.833333333333334,6.5,39.0,1,True
3537008,Pedregulho,35,São Paulo,Sudeste,418,8,130,0.31100478468899523,6,2018-11-18,2025-10-19,11,11.818181818181818,6.0,24.0,1,True
3537107,Pedreira,35,São Paulo,Sudeste,418,8,140,0.3349282296650718,8,2017-12-31,2025-12-14,17,8.235294117647058,4.0,39.0,2,True
3537156,Pedrinhas Paulista,35,São Paulo,Sudeste,418,8,135,0.3229665071770335,8,2017-12-31,2025-11-30,20,6.75,4.0,24.0,1,True
3537206,Pedro de Toledo,35,São Paulo,Sudeste,418,8,78,0.18660287081339713,6,2019-04-21,2025-11-30,15,5.2,4.0,11.0,0,True
3537305,Penápolis,35,São Paulo,Sudeste,418,8,94,0.22488038277511962,6,2019-02-10,2025-10-05,10,9.4,3.0,27.0,2,True
3537404,Pereira Barreto,35,São Paulo,Sudeste,418,8,118,0.2822966507177033,8,2018-06-17,2025-02-09,14,8.428571428571429,4.0,40.0,1,True
3537503,Pereiras,35,São Paulo,Sudeste,418,8,107,0.25598086124401914,6,2019-01-27,2025-12-28,11,9.727272727272727,5.0,27.0,0,True
3537602,Peruíbe,35,São Paulo,Sudeste,418,8,112,0.2679425837320574,5,2019-04-21,2025-10-26,13,8.615384615384615,4.0,26.0,1,True
3537701,Piacatu,35,São Paulo,Sudeste,418,8,103,0.24641148325358853,6,2019-03-24,2025-06-08,7,14.714285714285714,6.0,52.0,1,True
3537800,Piedade,35,São Paulo,Sudeste,418,8,106,0.2535885167464115,6,2019-04-28,2025-12-28,16,6.625,4.0,39.0,2,True
3537909,Pilar do Sul,35,São Paulo,Sudeste,418,8,126,0.3014354066985646,6,2019-05-05,2025-12-07,13,9.692307692307692,6.0,35.0,1,True
3538006,Pindamonhangaba,35,São Paulo,Sudeste,418,8,143,0.34210526315789475,7,2018-07-22,2024-09-08,10,14.3,5.5,71.0,2,True
3538105,Pindorama,35,São Paulo,Sudeste,418,8,123,0.2942583732057416,6,2018-05-27,2024-07-07,11,11.181818181818182,7.0,35.0,1,True
3538204,Pinhalzinho,35,São Paulo,Sudeste,418,8,78,0.18660287081339713,7,2018-11-04,2025-12-28,14,5.571428571428571,3.5,28.0,0,True
3538303,Piquerobi,35,São Paulo,Sudeste,418,8,94,0.22488038277511962,6,2019-05-05,2025-12-14,11,8.545454545454545,7.0,22.0,1,True
3538501,Piquete,35,São Paulo,Sudeste,418,8,130,0.31100478468899523,7,2018-09-23,2024-12-15,17,7.647058823529412,4.0,30.0,1,True
3538600,Piracaia,35,São Paulo,Sudeste,418,8,119,0.284688995215311,8,2018-03-11,2025-12-28,19,6.2631578947368425,4.0,26.0,1,True
3538709,Piracicaba,35,São Paulo,Sudeste,418,8,127,0.3038277511961722,7,2019-03-31,2025-10-12,8,15.875,5.0,56.0,3,True
3538808,Piraju,35,São Paulo,Sudeste,418,8,125,0.29904306220095694,7,2018-06-24,2025-12-28,14,8.928571428571429,4.0,43.0,1,True
3538907,Pirajuí,35,São Paulo,Sudeste,418,8,99,0.23684210526315788,7,2018-07-08,2025-12-07,10,9.9,4.0,29.0,1,True
3539004,Pirangi,35,São Paulo,Sudeste,418,8,159,0.3803827751196172,7,2018-06-10,2025-03-02,14,11.357142857142858,5.5,35.0,1,True
3539103,Pirapora do Bom Jesus,35,São Paulo,Sudeste,418,8,89,0.21291866028708134,6,2019-06-09,2025-12-28,20,4.45,2.0,24.0,0,True
3539202,Pirapozinho,35,São Paulo,Sudeste,418,8,153,0.3660287081339713,5,2018-12-30,2025-12-28,15,10.2,5.0,46.0,1,True
3539301,Pirassununga,35,São Paulo,Sudeste,418,8,175,0.41866028708133973,7,2018-07-01,2025-10-19,17,10.294117647058824,5.0,52.0,2,True
3539400,Piratininga,35,São Paulo,Sudeste,418,8,93,0.22248803827751196,6,2018-09-09,2025-10-05,12,7.75,3.5,28.0,2,True
3539509,Pitangueiras,35,São Paulo,Sudeste,418,8,100,0.23923444976076555,7,2018-03-18,2025-07-27,13,7.6923076923076925,3.0,27.0,0,True
3539608,Planalto,35,São Paulo,Sudeste,418,8,124,0.2966507177033493,7,2019-03-24,2025-03-09,15,8.266666666666667,5.0,22.0,2,True
3539707,Platina,35,São Paulo,Sudeste,418,8,126,0.3014354066985646,7,2018-01-07,2025-12-14,15,8.4,7.0,29.0,1,True
3539806,Poá,35,São Paulo,Sudeste,418,8,70,0.1674641148325359,3,2019-04-28,2024-11-24,5,14.0,4.0,44.0,1,True
3539905,Poloni,35,São Paulo,Sudeste,418,8,100,0.23923444976076555,6,2018-08-05,2025-11-02,12,8.333333333333334,4.5,26.0,2,True
3540002,Pompéia,35,São Paulo,Sudeste,418,8,152,0.36363636363636365,6,2019-01-20,2025-12-21,14,10.857142857142858,4.0,56.0,1,True
3540101,Pongaí,35,São Paulo,Sudeste,418,8,101,0.24162679425837322,7,2019-01-27,2025-08-24,10,10.1,6.5,27.0,1,True
3540200,Pontal,35,São Paulo,Sudeste,418,8,132,0.3157894736842105,5,2019-05-12,2025-05-04,12,11.0,6.0,35.0,1,True
3540259,Pontalinda,35,São Paulo,Sudeste,418,8,89,0.21291866028708134,4,2019-03-24,2025-03-23,3,29.666666666666668,27.0,50.0,1,True
3540309,Pontes Gestal,35,São Paulo,Sudeste,418,8,119,0.284688995215311,8,2018-05-20,2025-12-14,19,6.2631578947368425,4.0,23.0,2,True
3540408,Populina,35,São Paulo,Sudeste,418,8,87,0.20813397129186603,7,2018-05-27,2025-08-03,10,8.7,4.5,33.0,2,True
3540507,Porangaba,35,São Paulo,Sudeste,418,8,81,0.1937799043062201,4,2021-02-07,2025-12-28,8,10.125,4.5,28.0,0,True
3540606,Porto Feliz,35,São Paulo,Sudeste,418,8,151,0.361244019138756,7,2018-03-11,2024-11-03,16,9.4375,5.5,27.0,1,True
3540705,Porto Ferreira,35,São Paulo,Sudeste,418,8,95,0.22727272727272727,6,2019-05-05,2025-12-28,11,8.636363636363637,3.0,64.0,1,True
3540754,Potim,35,São Paulo,Sudeste,418,8,121,0.2894736842105263,5,2018-07-01,2024-10-27,10,12.1,3.0,53.0,2,True
3540804,Potirendaba,35,São Paulo,Sudeste,418,8,120,0.28708133971291866,7,2018-12-02,2025-12-14,11,10.909090909090908,5.0,42.0,2,True
3540853,Pracinha,35,São Paulo,Sudeste,418,8,78,0.18660287081339713,5,2019-03-24,2025-06-22,6,13.0,13.0,30.0,0,True
3540903,Pradópolis,35,São Paulo,Sudeste,418,8,113,0.2703349282296651,7,2019-03-17,2025-05-04,12,9.416666666666666,5.5,26.0,1,True
3541000,Praia Grande,35,São Paulo,Sudeste,418,8,94,0.22488038277511962,6,2019-03-31,2025-09-21,12,7.833333333333333,3.5,24.0,0,True
3541059,Pratânia,35,São Paulo,Sudeste,418,8,55,0.13157894736842105,5,2018-03-11,2025-10-19,9,6.111111111111111,4.0,22.0,1,True
3541109,Presidente Alves,35,São Paulo,Sudeste,418,8,83,0.19856459330143542,7,2019-01-20,2025-11-16,13,6.384615384615385,4.0,24.0,1,True
3541208,Presidente Bernardes,35,São Paulo,Sudeste,418,8,124,0.2966507177033493,5,2019-04-28,2025-11-09,10,12.4,6.5,57.0,2,True
3541307,Presidente Epitácio,35,São Paulo,Sudeste,418,8,72,0.1722488038277512,5,2018-11-25,2023-04-30,5,14.4,7.0,45.0,2,True
3541406,Presidente Prudente,35,São Paulo,Sudeste,418,8,127,0.3038277511961722,6,2019-05-05,2025-12-28,8,15.875,14.5,36.0,3,True
3541505,Presidente Venceslau,35,São Paulo,Sudeste,418,8,112,0.2679425837320574,6,2018-08-12,2025-08-17,11,10.181818181818182,6.0,57.0,2,True
3541604,Promissão,35,São Paulo,Sudeste,418,8,108,0.2583732057416268,8,2018-06-10,2025-04-20,15,7.2,4.0,28.0,2,True
3541653,Quadra,35,São Paulo,Sudeste,418,8,60,0.14354066985645933,7,2018-01-07,2025-04-27,10,6.0,4.0,18.0,0,True
3541703,Quatá,35,São Paulo,Sudeste,418,8,116,0.27751196172248804,6,2019-02-24,2025-10-05,11,10.545454545454545,9.0,26.0,1,True
3541802,Queiroz,35,São Paulo,Sudeste,418,8,83,0.19856459330143542,4,2018-12-30,2022-07-31,5,16.6,6.0,58.0,1,True
3541901,Queluz,35,São Paulo,Sudeste,418,8,94,0.22488038277511962,6,2019-04-21,2025-11-09,15,6.266666666666667,5.0,16.0,0,True
3542008,Quintana,35,São Paulo,Sudeste,418,8,112,0.2679425837320574,6,2019-01-20,2025-10-26,13,8.615384615384615,4.0,52.0,1,True
3542107,Rafard,35,São Paulo,Sudeste,418,8,88,0.21052631578947367,7,2019-05-05,2025-11-30,13,6.769230769230769,4.0,26.0,0,True
3542206,Rancharia,35,São Paulo,Sudeste,418,8,94,0.22488038277511962,6,2019-05-05,2025-09-28,8,11.75,6.0,53.0,1,True
3542305,Redenção da Serra,35,São Paulo,Sudeste,418,8,74,0.17703349282296652,7,2018-11-04,2024-10-06,12,6.166666666666667,4.5,23.0,0,True
3542404,Regente Feijó,35,São Paulo,Sudeste,418,8,128,0.3062200956937799,7,2018-10-14,2025-12-14,12,10.666666666666666,7.0,45.0,0,True
3542503,Reginópolis,35,São Paulo,Sudeste,418,8,123,0.2942583732057416,5,2019-01-06,2025-10-05,8,15.375,12.5,42.0,1,True
3542602,Registro,35,São Paulo,Sudeste,418,8,67,0.16028708133971292,4,2019-04-28,2025-10-05,6,11.166666666666666,10.0,26.0,0,True
3542701,Restinga,35,São Paulo,Sudeste,418,8,85,0.20334928229665072,7,2018-11-04,2025-08-17,10,8.5,4.0,23.0,1,True
3542800,Ribeira,35,São Paulo,Sudeste,418,8,65,0.15550239234449761,5,2019-04-21,2025-07-13,6,10.833333333333334,4.0,34.0,1,True
3542909,Ribeirão Bonito,35,São Paulo,Sudeste,418,8,122,0.291866028708134,5,2019-02-24,2025-11-30,12,10.166666666666666,3.5,38.0,0,True
3543006,Ribeirão Branco,35,São Paulo,Sudeste,418,8,58,0.13875598086124402,3,2022-04-24,2025-12-14,8,7.25,5.0,15.0,0,True
3543105,Ribeirão Corrente,35,São Paulo,Sudeste,418,8,91,0.21770334928229665,6,2019-01-13,2025-07-27,11,8.272727272727273,7.0,22.0,1,True
3543204,Ribeirão do Sul,35,São Paulo,Sudeste,418,8,145,0.34688995215311,7,2018-04-08,2025-12-28,21,6.904761904761905,4.0,22.0,1,True
3543238,Ribeirão dos Índios,35,São Paulo,Sudeste,418,8,69,0.16507177033492823,6,2019-04-14,2025-07-20,8,8.625,9.0,17.0,0,True
3543253,Ribeirão Grande,35,São Paulo,Sudeste,418,8,66,0.15789473684210525,6,2018-03-25,2025-01-12,9,7.333333333333333,4.0,26.0,1,True
3543303,Ribeirão Pires,35,São Paulo,Sudeste,418,8,125,0.29904306220095694,6,2019-05-05,2024-12-22,16,7.8125,5.0,45.0,0,True
3543402,Ribeirão Preto,35,São Paulo,Sudeste,418,8,114,0.2727272727272727,6,2018-12-30,2024-12-29,6,19.0,17.0,43.0,3,True
3543501,Riversul,35,São Paulo,Sudeste,418,8,60,0.14354066985645933,4,2019-03-24,2025-02-09,4,15.0,14.5,27.0,0,True
3543600,Rifaina,35,São Paulo,Sudeste,418,8,115,0.2751196172248804,7,2018-01-07,2025-06-29,13,8.846153846153847,4.0,44.0,1,True
3543709,Rincão,35,São Paulo,Sudeste,418,8,95,0.22727272727272727,8,2018-05-20,2025-07-13,16,5.9375,4.0,24.0,0,True
3543808,Rinópolis,35,São Paulo,Sudeste,418,8,75,0.17942583732057416,5,2018-06-17,2024-09-15,7,10.714285714285714,7.0,29.0,1,True
3543907,Rio Claro,35,São Paulo,Sudeste,418,8,123,0.2942583732057416,4,2019-02-10,2025-04-20,4,30.75,29.0,63.0,2,True
3544004,Rio das Pedras,35,São Paulo,Sudeste,418,8,97,0.23205741626794257,7,2019-06-02,2025-12-28,12,8.083333333333334,5.0,28.0,1,True
3544103,Rio Grande da Serra,35,São Paulo,Sudeste,418,8,124,0.2966507177033493,8,2018-10-07,2025-12-28,16,7.75,3.0,39.0,1,True
3544202,Riolândia,35,São Paulo,Sudeste,418,8,118,0.2822966507177033,6,2018-05-20,2025-11-30,12,9.833333333333334,4.5,38.0,1,True
3544251,Rosana,35,São Paulo,Sudeste,418,8,134,0.32057416267942584,6,2018-05-13,2023-05-28,8,16.75,13.0,45.0,2,True
3544301,Roseira,35,São Paulo,Sudeste,418,8,130,0.31100478468899523,6,2018-07-01,2024-06-30,16,8.125,4.0,29.0,1,True
3544400,Rubiácea,35,São Paulo,Sudeste,418,8,133,0.3181818181818182,8,2018-04-08,2025-10-26,14,9.5,7.5,25.0,2,True
3544509,Rubinéia,35,São Paulo,Sudeste,418,8,111,0.26555023923444976,7,2018-01-21,2025-02-23,9,12.333333333333334,5.0,36.0,2,True
3544608,Sabino,35,São Paulo,Sudeste,418,8,93,0.22248803827751196,8,2018-10-28,2025-12-14,12,7.75,5.5,22.0,2,True
3544707,Sagres,35,São Paulo,Sudeste,418,8,99,0.23684210526315788,6,2019-03-17,2025-12-07,11,9.0,5.0,23.0,1,True
3544806,Sales,35,São Paulo,Sudeste,418,8,80,0.19138755980861244,6,2018-07-08,2024-12-22,7,11.428571428571429,4.0,38.0,1,True
3544905,Sales Oliveira,35,São Paulo,Sudeste,418,8,106,0.2535885167464115,6,2019-03-31,2025-03-16,10,10.6,8.5,25.0,2,True
3545001,Salesópolis,35,São Paulo,Sudeste,418,8,100,0.23923444976076555,5,2018-07-01,2025-12-14,7,14.285714285714286,5.0,61.0,2,True
3545100,Salmourão,35,São Paulo,Sudeste,418,8,101,0.24162679425837322,6,2018-02-04,2025-12-07,7,14.428571428571429,19.0,25.0,1,True
3545159,Saltinho,35,São Paulo,Sudeste,418,8,106,0.2535885167464115,7,2019-05-05,2025-11-23,19,5.578947368421052,3.0,31.0,0,True
3545209,Salto,35,São Paulo,Sudeste,418,8,158,0.37799043062200954,7,2019-05-05,2025-04-27,13,12.153846153846153,3.0,75.0,1,True
3545308,Salto de Pirapora,35,São Paulo,Sudeste,418,8,118,0.2822966507177033,8,2018-11-04,2025-04-06,14,8.428571428571429,5.0,37.0,2,True
3545407,Salto Grande,35,São Paulo,Sudeste,418,8,129,0.30861244019138756,6,2019-01-06,2025-11-09,13,9.923076923076923,7.0,33.0,2,True
3545506,Sandovalina,35,São Paulo,Sudeste,418,8,95,0.22727272727272727,6,2018-09-09,2025-12-28,14,6.785714285714286,3.0,19.0,1,True
3545605,Santa Adélia,35,São Paulo,Sudeste,418,8,154,0.3684210526315789,7,2018-06-03,2025-03-23,10,15.4,11.0,46.0,3,True
3545704,Santa Albertina,35,São Paulo,Sudeste,418,8,110,0.2631578947368421,7,2019-02-24,2025-03-30,11,10.0,5.0,30.0,1,True
3545803,Santa Bárbara d'Oeste,35,São Paulo,Sudeste,418,8,174,0.41626794258373206,7,2018-12-09,2025-12-28,9,19.333333333333332,12.0,47.0,4,True
3546009,Santa Branca,35,São Paulo,Sudeste,418,8,83,0.19856459330143542,5,2019-05-05,2025-11-16,8,10.375,7.5,27.0,1,True
3546108,Santa Clara d'Oeste,35,São Paulo,Sudeste,418,8,115,0.2751196172248804,7,2018-09-23,2025-11-09,16,7.1875,6.0,18.0,1,True
3546207,Santa Cruz da Conceição,35,São Paulo,Sudeste,418,8,101,0.24162679425837322,4,2019-02-17,2025-11-09,9,11.222222222222221,4.0,33.0,1,True
3546256,Santa Cruz da Esperança,35,São Paulo,Sudeste,418,8,96,0.22966507177033493,6,2019-03-24,2024-10-27,13,7.384615384615385,5.0,22.0,1,True
3546306,Santa Cruz das Palmeiras,35,São Paulo,Sudeste,418,8,101,0.24162679425837322,6,2018-09-16,2024-10-13,10,10.1,3.5,38.0,2,True
3546405,Santa Cruz do Rio Pardo,35,São Paulo,Sudeste,418,8,145,0.34688995215311,7,2018-06-17,2025-12-28,14,10.357142857142858,5.0,29.0,1,True
3546504,Santa Ernestina,35,São Paulo,Sudeste,418,8,101,0.24162679425837322,7,2018-07-01,2025-03-09,10,10.1,6.5,30.0,2,True
3546603,Santa Fé do Sul,35,São Paulo,Sudeste,418,8,106,0.2535885167464115,6,2018-07-29,2025-02-23,6,17.666666666666668,11.5,39.0,2,True
3546702,Santa Gertrudes,35,São Paulo,Sudeste,418,8,170,0.40669856459330145,7,2019-02-03,2025-11-30,20,8.5,4.5,42.0,1,True
3546801,Santa Isabel,35,São Paulo,Sudeste,418,8,82,0.19617224880382775,7,2017-12-31,2025-12-28,13,6.3076923076923075,1.0,59.0,1,True
3546900,Santa Lúcia,35,São Paulo,Sudeste,418,8,109,0.2607655502392344,7,2018-06-03,2025-12-14,14,7.785714285714286,4.0,34.0,0,True
3547007,Santa Maria da Serra,35,São Paulo,Sudeste,418,8,96,0.22966507177033493,7,2019-02-10,2025-04-06,14,6.857142857142857,4.0,26.0,0,True
3547106,Santa Mercedes,35,São Paulo,Sudeste,418,8,121,0.2894736842105263,6,2018-05-27,2023-06-11,13,9.307692307692308,6.0,27.0,0,True
3547205,Santana da Ponte Pensa,35,São Paulo,Sudeste,418,8,92,0.22009569377990432,8,2018-12-16,2025-03-09,9,10.222222222222221,6.0,30.0,2,True
3547304,Santana de Parnaíba,35,São Paulo,Sudeste,418,8,107,0.25598086124401914,5,2019-05-26,2025-12-28,10,10.7,6.5,44.0,0,True
3547403,Santa Rita d'Oeste,35,São Paulo,Sudeste,418,8,100,0.23923444976076555,6,2019-03-03,2025-10-05,11,9.090909090909092,5.0,24.0,2,True
3547502,Santa Rita do Passa Quatro,35,São Paulo,Sudeste,418,8,130,0.31100478468899523,7,2018-06-24,2025-12-21,9,14.444444444444445,7.0,53.0,2,True
3547601,Santa Rosa de Viterbo,35,São Paulo,Sudeste,418,8,110,0.2631578947368421,7,2018-07-22,2025-04-13,12,9.166666666666666,7.5,31.0,2,True
3547650,Santa Salete,35,São Paulo,Sudeste,418,8,96,0.22966507177033493,7,2018-07-22,2025-12-07,11,8.727272727272727,5.0,24.0,2,True
3547700,Santo Anastácio,35,São Paulo,Sudeste,418,8,103,0.24641148325358853,5,2019-05-05,2025-12-14,10,10.3,9.0,32.0,1,True
3547809,Santo André,35,São Paulo,Sudeste,418,8,109,0.2607655502392344,5,2019-05-05,2025-12-28,9,12.11111111111111,7.0,56.0,1,True
3547908,Santo Antônio da Alegria,35,São Paulo,Sudeste,418,8,87,0.20813397129186603,6,2019-06-02,2025-10-05,12,7.25,3.5,29.0,1,True
3548005,Santo Antônio de Posse,35,São Paulo,Sudeste,418,8,111,0.26555023923444976,6,2018-01-21,2025-12-07,11,10.090909090909092,6.0,27.0,1,True
3548054,Santo Antônio do Aracanguá,35,São Paulo,Sudeste,418,8,92,0.22009569377990432,6,2019-01-20,2025-02-16,10,9.2,5.5,39.0,1,True
3548104,Santo Antônio do Jardim,35,São Paulo,Sudeste,418,8,78,0.18660287081339713,7,2018-05-20,2025-11-30,13,6.0,4.0,32.0,0,True
3548203,Santo Antônio do Pinhal,35,São Paulo,Sudeste,418,8,52,0.12440191387559808,4,2018-07-22,2024-07-28,8,6.5,4.0,26.0,0,True
3548302,Santo Expedito,35,São Paulo,Sudeste,418,8,89,0.21291866028708134,6,2019-03-17,2025-11-02,12,7.416666666666667,1.5,27.0,2,True
3548401,Santópolis do Aguapeí,35,São Paulo,Sudeste,418,8,119,0.284688995215311,7,2019-03-03,2025-06-22,10,11.9,8.0,57.0,1,True
3548500,Santos,35,São Paulo,Sudeste,418,8,138,0.33014354066985646,6,2019-06-09,2025-12-14,10,13.8,6.0,36.0,1,True
